ID,SECTION,LINENO,ANYMORE,RELAT,NODE_GENDER,LIVEWITH,NODE_AGE,NODE_AGEDK,TALKFREQ0,TALKFREQ1,TALKFREQ2,TALKFREQ3,TALKFREQ4,TALKFREQ5,TALKFREQ6,TALKFREQ7,HOWCLOSE,HEALTHTALK,SPCURRENT
"115338",1,1,1,1,2,1,74,-3,8,-3,7,3,7,-3,-3,7,4,3,1
"115338",1,2,1,6,2,0,-3,-3,7,7,-3,8,3,-3,-3,7,4,3,0
"115338",1,3,1,18,1,0,-3,-3,3,3,8,-3,2,-3,-3,1,4,3,0
"115338",1,4,0,12,1,0,-3,-3,7,7,3,2,-3,-3,-3,5,4,2,0
"115338",3,7,-3,6,2,0,-3,-3,7,7,7,1,5,-3,-3,-3,4,2,0
"115340",1,1,1,6,2,0,-3,-3,7,-3,7,6,6,7,-3,6,3,3,0
"115340",1,2,1,6,2,0,-3,-3,7,7,-3,6,6,6,-3,6,3,3,0
"115340",1,3,1,6,2,0,-3,-3,7,6,6,-3,5,5,-3,5,3,3,0
"115340",1,4,1,6,2,0,-3,-3,6,6,6,5,-3,6,-3,6,3,3,0
"115340",1,5,1,6,1,1,39,-3,8,7,6,5,6,-3,-3,5,4,3,0
"115340",3,7,-3,6,1,0,-3,-3,7,6,6,5,6,5,-3,-3,3,3,0
"115412",1,1,1,6,2,0,-3,-3,8,-3,6,8,3,-3,-3,-3,4,3,0
"115412",1,2,1,11,1,0,-3,-3,8,6,-3,4,4,-3,-3,-3,4,3,0
"115412",1,3,1,9,1,0,-3,-3,8,8,4,-3,0,-3,-3,-3,4,3,0
"115412",1,4,0,11,2,0,-3,-3,8,3,4,0,-3,-3,-3,-3,4,3,0
"115449",1,1,1,11,2,0,-3,-3,6,-3,7,7,0,0,-2,0,3,2,0
"115449",1,2,1,11,2,0,-3,-3,7,7,-3,7,0,0,6,-2,2,1,0
"115449",1,3,1,11,2,0,-3,-3,7,7,7,-3,0,0,6,0,2,3,0
"115449",1,4,1,9,2,0,-3,-3,5,0,0,0,-3,7,7,-2,3,3,0
"115449",1,5,0,9,2,0,-3,-3,6,0,0,0,7,-3,7,-2,3,1,0
"115449",2,6,-3,1,1,1,80,-3,8,-2,6,6,7,7,-3,7,3,3,1
"115449",3,7,-3,6,1,0,-3,-3,6,0,-2,0,-2,-2,7,-3,3,3,0
"115505",1,1,0,1,1,1,78,-3,8,-3,-3,-3,-3,-3,-3,-3,4,3,1
"115505",4,8,0,9,1,1,22,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"115533",1,1,1,11,1,0,-3,-3,7,-3,1,4,-3,-3,-3,-3,2,2,0
"115533",1,2,1,14,1,0,-3,-3,6,1,-3,1,-3,-3,-3,-3,2,2,0
"115533",1,3,0,11,1,0,-3,-3,6,4,1,-3,-3,-3,-3,-3,2,2,0
"115551",1,1,1,1,2,1,58,-3,8,-3,7,5,4,6,-3,-3,4,3,1
"115551",1,2,1,4,2,0,-3,-3,7,7,-3,5,0,0,-3,-3,3,2,0
"115551",1,3,1,6,2,0,-3,-3,6,5,5,-3,0,0,-3,-3,3,3,0
"115551",1,4,1,11,1,0,-3,-3,4,4,0,0,-3,0,-3,-3,1,1,0
"115551",1,5,0,11,1,0,-3,-3,7,6,0,0,0,-3,-3,-3,2,1,0
"115567",1,1,0,1,2,1,59,-3,8,-3,-3,-3,-3,-3,-3,-3,4,3,1
"115579",1,1,1,6,1,0,-3,-3,5,-3,7,6,-3,-3,-3,3,3,1,0
"115579",1,2,1,6,1,1,29,-3,8,7,-3,8,-3,-3,-3,3,3,2,0
"115579",1,3,0,9,2,1,30,-3,8,6,8,-3,-3,-3,-3,3,2,2,0
"115579",3,7,-3,8,2,0,-3,-3,4,3,3,3,-3,-3,-3,-3,3,2,0
"115579",4,8,1,9,2,1,2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"115579",4,9,0,9,1,1,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"115580",1,1,1,6,2,0,-3,-3,7,-3,6,6,3,-3,-3,3,3,3,0
"115580",1,2,1,6,1,0,-3,-3,7,6,-3,8,1,-3,-3,7,4,3,0
"115580",1,3,1,6,1,0,-3,-3,8,6,8,-3,3,-3,-3,7,4,3,0
"115580",1,4,0,18,2,0,-3,-3,4,3,1,3,-3,-3,-3,1,2,3,0
"115580",3,7,-3,11,1,0,-3,-3,7,3,7,7,1,-3,-3,-3,2,2,0
"115630",1,1,1,6,1,0,-3,-3,8,-3,6,6,6,-3,8,0,4,3,0
"115630",1,2,1,6,2,0,-3,-3,8,6,-3,8,7,-3,6,0,3,2,0
"115630",1,3,1,6,2,0,-3,-3,8,6,8,-3,7,-3,7,0,4,3,0
"115630",1,4,0,6,1,0,-3,-3,7,6,7,7,-3,-3,6,0,4,2,0
"115630",2,6,-3,1,1,1,78,-3,8,8,6,7,6,-3,-3,3,4,3,1
"115630",3,7,-3,9,2,0,-3,-3,6,0,0,0,0,-3,3,-3,3,2,0
"115648",1,1,1,8,2,0,-3,-3,7,-3,4,4,4,3,-3,-3,4,2,0
"115648",1,2,1,6,2,0,-3,-3,7,4,-3,5,5,5,-3,-3,4,3,0
"115648",1,3,1,6,2,0,-3,-3,7,4,5,-3,5,5,-3,-3,3,2,0
"115648",1,4,1,6,2,0,-3,-3,7,4,5,5,-3,5,-3,-3,4,2,0
"115648",1,5,0,6,1,0,-3,-3,7,3,5,5,5,-3,-3,-3,3,2,0
"115703",1,1,1,1,2,1,73,-3,8,-3,5,8,5,5,-3,4,4,3,1
"115703",1,2,1,11,1,0,-3,-3,6,5,-3,0,7,2,-3,0,4,3,0
"115703",1,3,1,13,1,0,-3,-3,8,8,0,-3,0,4,-3,0,2,1,0
"115703",1,4,1,11,1,0,-3,-3,6,5,7,0,-3,2,-3,0,4,2,0
"115703",1,5,0,11,1,0,-3,-3,7,5,2,4,2,-3,-3,0,3,1,0
"115703",3,7,-3,11,2,0,-3,-3,5,4,0,0,0,0,-3,-3,3,2,0
"115742",1,1,1,1,1,1,52,-3,8,-3,7,-3,-3,-3,-3,4,3,3,1
"115742",1,2,0,6,2,0,-3,-3,8,7,-3,-3,-3,-3,-3,5,3,2,0
"115742",3,7,-3,6,1,0,-3,-3,5,4,5,-3,-3,-3,-3,-3,3,1,0
"115774",1,1,1,6,2,0,-3,-3,8,-3,8,7,-3,-3,-3,-3,4,3,0
"115774",1,2,1,6,2,0,-3,-3,8,8,-3,7,-3,-3,-3,-3,4,3,0
"115774",1,3,0,6,1,0,-3,-3,8,7,7,-3,-3,-3,-3,-3,3,3,0
"115788",1,1,1,6,2,0,-3,-3,8,-3,7,5,4,3,-3,2,3,3,0
"115788",1,2,1,6,1,0,-3,-3,7,7,-3,6,4,3,-3,3,3,3,0
"115788",1,3,1,6,2,0,-3,-3,6,5,6,-3,4,1,-3,2,3,3,0
"115788",1,4,1,6,1,0,-3,-3,6,4,4,4,-3,1,-3,1,3,3,0
"115788",1,5,0,10,2,0,-3,-3,7,3,3,1,1,-3,-3,-2,2,2,0
"115788",3,7,-3,14,1,0,-3,-3,3,2,3,2,1,-2,-3,-3,4,3,0
"115816",1,1,1,1,2,1,68,-3,8,-3,8,7,3,3,-3,-3,3,3,1
"115816",1,2,1,6,2,0,-3,-3,8,8,-3,6,1,1,-3,-3,3,3,0
"115816",1,3,1,6,2,0,-3,-3,7,7,6,-3,1,1,-3,-3,3,3,0
"115816",1,4,1,8,1,0,-3,-3,4,3,1,1,-3,4,-3,-3,3,3,0
"115816",1,5,0,8,2,0,-3,-3,4,3,1,1,4,-3,-3,-3,3,3,0
"115816",4,8,0,9,2,1,15,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"115837",1,1,1,1,2,1,46,-3,8,-3,8,8,-3,-3,-3,-3,3,3,1
"115837",1,2,1,6,2,1,23,-3,8,8,-3,8,-3,-3,-3,-3,3,2,0
"115837",1,3,0,6,2,1,20,-3,8,8,8,-3,-3,-3,-3,-3,3,2,0
"115837",4,8,0,11,1,1,29,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"115902",1,1,1,1,2,1,56,-3,8,-3,2,4,5,2,-3,-3,4,3,1
"115902",1,2,1,8,2,0,-3,-3,6,2,-3,2,4,2,-3,-3,3,3,0
"115902",1,3,1,11,1,0,-3,-3,6,4,2,-3,7,2,-3,-3,4,3,0
"115902",1,4,1,8,1,0,-3,-3,4,5,4,7,-3,2,-3,-3,2,3,0
"115902",1,5,0,11,1,0,-3,-3,6,2,2,2,2,-3,-3,-3,2,1,0
"115925",1,1,1,11,1,0,-3,-3,7,-3,6,3,1,1,-3,-3,3,3,0
"115925",1,2,1,1,2,1,71,-3,8,6,-3,8,5,4,-3,-3,4,3,1
"115925",1,3,1,6,1,0,-3,-3,8,3,8,-3,1,4,-3,-3,3,3,0
"115925",1,4,1,8,1,0,-3,-3,6,1,5,1,-3,1,-3,-3,2,2,0
"115925",1,5,1,6,1,0,-3,-3,4,1,4,4,1,-3,-3,-3,2,2,0
"115956",1,1,1,6,1,0,-3,-3,6,-3,6,-3,-3,-3,6,7,3,3,0
"115956",1,2,0,6,2,0,-3,-3,7,6,-3,-3,-3,-3,4,6,3,2,0
"115956",2,6,-3,1,1,1,70,-3,8,6,4,-3,-3,-3,-3,4,1,1,1
"115956",3,7,-3,6,2,0,-3,-3,5,7,6,-3,-3,-3,4,-3,3,2,0
"115956",4,8,1,6,1,1,-2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"115956",4,9,1,6,1,1,-2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"115956",4,10,1,6,2,1,-2,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"115956",4,11,0,6,2,1,34,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"115994",1,1,1,10,2,1,34,-3,8,-3,8,8,-3,-3,-3,8,4,3,0
"115994",1,2,1,6,1,1,35,-3,8,8,-3,8,-3,-3,-3,8,3,3,0
"115994",1,3,0,6,2,0,-3,-3,8,8,8,-3,-3,-3,-3,8,3,3,0
"115994",3,7,-3,6,1,0,-3,-3,8,8,8,8,-3,-3,-3,-3,3,3,0
"115994",4,8,1,9,1,1,26,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"115994",4,9,0,9,1,1,34,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"116007",1,1,1,1,2,1,57,-3,8,-3,7,7,-3,-3,-3,8,3,2,1
"116007",1,2,1,6,1,0,-3,-3,8,7,-3,7,-3,-3,-3,7,3,2,0
"116007",1,3,0,6,2,0,-3,-3,7,7,7,-3,-3,-3,-3,6,3,3,0
"116007",3,7,-3,10,1,0,-3,-3,7,8,7,6,-3,-3,-3,-3,3,3,0
"116076",1,1,1,1,2,1,73,-3,8,-3,5,-3,-3,-3,-3,4,3,3,1
"116076",1,2,0,10,1,0,-3,-3,5,5,-3,-3,-3,-3,-3,0,3,3,0
"116076",3,7,-3,8,1,0,-3,-3,4,4,0,-3,-3,-3,-3,-3,2,3,0
"116133",1,1,1,1,2,1,58,-3,8,-3,7,6,4,3,-3,4,4,3,1
"116133",1,2,1,6,2,0,-3,-3,6,7,-3,6,3,0,-3,3,3,3,0
"116133",1,3,1,6,2,0,-3,-3,5,6,6,-3,3,0,-3,2,3,3,0
"116133",1,4,1,8,1,0,-3,-3,4,4,3,3,-3,0,-3,1,2,2,0
"116133",1,5,0,13,1,0,-3,-3,8,3,0,0,0,-3,-3,0,2,1,0
"116133",3,7,-3,11,1,0,-3,-3,4,4,3,2,1,0,-3,-3,2,1,0
"116146",1,1,1,6,1,0,-3,-3,8,-3,6,8,-3,-3,8,-3,3,3,0
"116146",1,2,1,10,1,0,-3,-3,7,6,-3,4,-3,-3,4,-3,2,3,0
"116146",1,3,0,6,1,1,73,-3,8,8,4,-3,-3,-3,6,-3,2,3,0
"116146",2,6,-3,1,2,0,-3,-3,6,8,4,6,-3,-3,-3,-3,3,2,1
"116146",4,8,1,6,1,1,30,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"116146",4,9,1,6,1,1,31,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"116146",4,10,0,9,1,1,14,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"116271",1,1,1,6,2,0,-3,-3,8,-3,3,3,4,8,-3,-3,4,3,0
"116271",1,2,1,11,2,0,-3,-3,6,3,-3,0,1,3,-3,-3,2,1,0
"116271",1,3,1,8,2,0,-3,-3,4,3,0,-3,1,3,-3,-3,2,3,0
"116271",1,4,1,13,1,0,-3,-3,7,4,1,1,-3,3,-3,-3,3,3,0
"116271",1,5,0,1,1,1,74,-3,8,8,3,3,3,-3,-3,-3,2,3,1
"116292",1,1,1,6,2,0,-3,-3,8,-3,6,-3,-3,-3,-3,-3,3,3,0
"116292",1,2,0,6,2,0,-3,-3,6,6,-3,-3,-3,-3,-3,-3,2,3,0
"116302",1,1,1,6,1,0,-3,-3,5,-3,4,4,0,0,-3,0,3,3,0
"116302",1,2,1,6,2,0,-3,-3,7,4,-3,6,0,3,-3,1,3,3,0
"116302",1,3,1,6,2,0,-3,-3,7,4,6,-3,0,0,-3,3,3,3,0
"116302",1,4,1,11,2,0,-3,-3,3,0,0,0,-3,0,-3,0,2,3,0
"116302",1,5,0,14,1,0,-3,-3,4,0,3,0,0,-3,-3,0,1,1,0
"116302",3,7,-3,11,2,0,-3,-3,3,0,1,3,0,0,-3,-3,2,2,0
"116339",1,1,1,6,1,0,-3,-3,7,-3,3,2,3,1,-3,-3,4,3,0
"116339",1,2,1,8,2,0,-3,-3,6,3,-3,0,0,1,-3,-3,3,3,0
"116339",1,3,1,14,2,0,-3,-3,7,2,0,-3,8,0,-3,-3,2,3,0
"116339",1,4,1,11,2,0,-3,-3,7,3,0,8,-3,3,-3,-3,2,1,0
"116339",1,5,0,11,1,0,-3,-3,3,1,1,0,3,-3,-3,-3,1,2,0
"116409",1,1,0,1,2,1,58,-3,8,-3,-3,-3,-3,-3,-3,8,3,3,1
"116409",3,7,-3,6,2,0,-3,-3,8,8,-3,-3,-3,-3,-3,-3,3,2,0
"116409",4,8,0,9,1,1,13,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"116413",1,1,1,6,2,0,-3,-3,8,-3,7,4,-3,-3,-3,1,3,3,0
"116413",1,2,1,1,1,1,81,-3,8,7,-3,5,-3,-3,-3,7,3,3,1
"116413",1,3,0,6,1,0,-3,-3,6,4,5,-3,-3,-3,-3,0,3,3,0
"116413",3,7,-3,11,2,0,-3,-3,7,1,7,0,-3,-3,-3,-3,2,2,0
"116421",1,1,1,6,1,0,-3,-3,8,-3,8,7,-3,-3,-3,-3,4,3,0
"116421",1,2,1,1,2,1,56,-3,8,8,-3,8,-3,-3,-3,-3,4,3,1
"116421",1,3,0,11,2,0,-3,-3,8,7,8,-3,-3,-3,-3,-3,3,3,0
"116450",1,1,1,1,2,1,58,-3,8,-3,3,0,-3,-3,-3,-3,4,3,1
"116450",1,2,1,8,2,0,-3,-3,4,3,-3,0,-3,-3,-3,-3,2,2,0
"116450",1,3,0,11,1,0,-3,-3,3,0,0,-3,-3,-3,-3,-3,2,2,0
"116523",1,1,1,1,2,1,74,-3,8,-3,6,6,6,6,-3,-3,3,2,1
"116523",1,2,1,11,1,0,-3,-3,6,6,-3,3,3,3,-3,-3,2,1,0
"116523",1,3,1,6,1,0,-3,-3,7,6,3,-3,8,5,-3,-3,3,2,0
"116523",1,4,1,6,1,0,-3,-3,6,6,3,8,-3,6,-3,-3,2,2,0
"116523",1,5,0,6,1,0,-3,-3,6,6,3,5,6,-3,-3,-3,2,2,0
"116552",1,1,1,1,2,1,67,-3,8,-3,3,6,-3,-3,-3,-3,4,3,1
"116552",1,2,1,11,1,0,-3,-3,6,3,-3,0,-3,-3,-3,-3,2,1,0
"116552",1,3,0,14,1,0,-3,-3,5,6,0,-3,-3,-3,-3,-3,2,2,0
"116568",1,1,1,1,2,1,58,-3,8,-3,6,6,5,-3,-3,5,4,3,1
"116568",1,2,1,11,1,0,-3,-3,7,6,-3,6,2,-3,-3,1,2,2,0
"116568",1,3,1,11,1,0,-3,-3,7,6,6,-3,2,-3,-3,1,2,2,0
"116568",1,4,0,11,1,0,-3,-3,6,5,2,2,-3,-3,-3,1,2,1,0
"116568",3,7,-3,4,2,0,-3,-3,6,5,1,1,1,-3,-3,-3,4,1,0
"116575",1,1,1,8,2,0,-3,-3,7,-3,8,7,5,-3,-3,-3,4,3,0
"116575",1,2,1,6,2,0,-3,-3,7,8,-3,8,4,-3,-3,-3,4,3,0
"116575",1,3,1,6,2,0,-3,-3,8,7,8,-3,4,-3,-3,-3,4,3,0
"116575",1,4,0,6,1,0,-3,-3,8,5,4,4,-3,-3,-3,-3,2,1,0
"116612",1,1,1,1,1,1,61,-3,8,-3,3,6,-3,-3,-3,-3,4,3,1
"116612",1,2,1,8,2,0,-3,-3,4,3,-3,3,-3,-3,-3,-3,2,3,0
"116612",1,3,0,6,2,0,-3,-3,8,6,3,-3,-3,-3,-3,-3,4,3,0
"116696",1,1,1,6,1,1,35,-3,8,-3,4,-3,-3,-3,-3,-3,4,3,0
"116696",1,2,0,11,2,0,-3,-3,6,4,-3,-3,-3,-3,-3,-3,2,3,0
"116727",1,1,1,11,2,0,-3,-3,7,-3,1,-3,-3,-3,-3,7,4,3,0
"116727",1,2,0,11,1,0,-3,-3,4,1,-3,-3,-3,-3,-3,0,2,3,0
"116727",3,7,-3,11,2,0,-3,-3,6,7,0,-3,-3,-3,-3,-3,4,3,0
"116727",4,8,0,8,2,1,69,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"116758",1,1,1,1,1,1,80,-3,8,-3,7,7,-3,-3,-3,-3,3,3,1
"116758",1,2,1,6,2,0,-3,-3,7,7,-3,7,-3,-3,-3,-3,3,3,0
"116758",1,3,0,6,2,0,-3,-3,7,7,7,-3,-3,-3,-3,-3,4,3,0
"116762",1,1,1,11,2,0,-3,-3,8,-3,4,7,7,7,-3,7,4,3,0
"116762",1,2,1,8,2,0,-3,-3,8,4,-3,7,7,7,-3,6,3,3,0
"116762",1,3,1,6,2,0,-3,-3,8,7,7,-3,7,8,-3,8,3,3,0
"116762",1,4,1,6,1,0,-3,-3,7,7,7,7,-3,5,-3,6,4,3,0
"116762",1,5,0,9,2,0,-3,-3,7,7,7,8,5,-3,-3,6,3,3,0
"116762",3,7,-3,6,1,1,35,-3,8,7,6,8,6,6,-3,-3,4,3,0
"116770",1,1,1,1,2,1,69,-3,7,-3,5,-3,-3,-3,-3,-3,3,3,1
"116770",1,2,0,12,1,0,-3,-3,4,5,-3,-3,-3,-3,-3,-3,4,3,0
"116770",4,8,0,14,1,1,71,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
"116801",1,1,1,1,2,1,60,-3,8,-3,1,-3,-3,-3,-3,-3,4,3,1
"116801",1,2,0,13,1,0,-3,-3,8,1,-3,-3,-3,-3,-3,-3,2,2,0
"116829",1,1,1,1,2,1,64,-3,8,-3,6,-3,-3,-3,-3,3,4,3,1
"116829",1,2,0,6,1,0,-3,-3,6,6,-3,-3,-3,-3,-3,2,4,3,0
"116829",3,7,-3,6,1,0,-3,-3,3,3,2,-3,-3,-3,-3,-3,4,3,0
"116886",1,1,0,1,2,1,72,-3,8,-3,-3,-3,-3,-3,-3,-3,3,3,1
"116935",1,1,1,6,2,0,-3,-3,7,-3,4,4,-3,-3,-3,-3,2,3,0
"116935",1,2,1,6,1,0,-3,-3,7,4,-3,8,-3,-3,-3,-3,2,3,0
"116935",1,3,0,10,2,0,-3,-3,6,4,8,-3,-3,-3,-3,-3,2,3,0
"116942",1,1,0,1,2,1,62,-3,8,-3,-3,-3,-3,-3,-3,-3,4,3,1
"116957",1,1,0,8,2,0,-3,-3,8,-3,-3,-3,-3,-3,-3,4,3,3,0
"116957",3,7,-3,4,2,0,-3,-3,6,4,-3,-3,-3,-3,-3,-3,3,3,0
"116988",1,1,1,1,2,1,77,-3,8,-3,8,5,6,6,-3,5,3,3,1
"116988",1,2,1,6,2,0,-3,-3,8,8,-3,4,6,3,-3,3,3,3,0
"116988",1,3,1,6,1,0,-3,-3,4,5,4,-3,3,3,-3,3,3,3,0
"116988",1,4,1,6,1,0,-3,-3,5,6,6,3,-3,3,-3,3,3,3,0
"116988",1,5,0,11,1,0,-3,-3,8,6,3,3,3,-3,-3,3,2,2,0
"116988",3,7,-3,9,1,0,-3,-3,5,5,3,3,3,3,-3,-3,3,3,0
"117074",1,1,1,18,2,0,-3,-3,2,-3,0,1,0,0,-3,0,2,1,0
"117074",1,2,1,18,1,0,-3,-3,3,0,-3,3,0,0,-3,1,3,3,0
"117074",1,3,1,1,2,1,82,-3,8,1,3,-3,0,0,-3,7,4,2,1
"117074",1,4,1,18,1,0,-3,-3,3,0,0,0,-3,0,-3,0,1,1,0
"117074",1,5,0,18,2,0,-3,-3,4,0,0,0,0,-3,-3,0,3,1,0
"117074",3,7,-3,6,1,0,-3,-3,8,0,1,7,0,0,-3,-3,4,3,0
"117100",1,1,1,8,2,0,-3,-3,8,-3,6,8,-3,-3,-3,-3,4,3,0
"117100",1,2,1,11,2,0,-3,-3,7,6,-3,7,-3,-3,-3,-3,4,3,0
"117100",1,3,0,1,1,1,74,-3,8,8,7,-3,-3,-3,-3,-3,4,3,1
"117163",1,1,1,12,1,0,-3,-3,7,-3,6,1,-3,-3,7,-3,3,3,0
"117163",1,2,1,12,1,0,-3,-3,8,6,-3,1,-3,-3,7,-3,3,3,0
"117163",1,3,0,18,1,0,-3,-3,8,1,1,-3,-3,-3,5,-3,3,3,0
"117163",2,6,-3,1,2,1,65,-3,8,7,7,5,-3,-3,-3,-3,4,3,1
"117192",1,1,1,11,2,0,-3,-3,7,-3,8,-3,-3,-3,-3,-3,3,2,0
"117192",1,2,0,12,2,0,-3,-3,8,8,-3,-3,-3,-3,-3,-3,2,2,0
"117267",1,1,1,1,1,1,69,-3,8,-3,3,2,4,-3,-3,8,3,3,1
"117267",1,2,1,11,2,0,-3,-3,4,3,-3,0,1,-3,-3,4,3,3,0
"117267",1,3,1,11,2,0,-3,-3,3,2,0,-3,0,-3,-3,3,3,2,0
"117267",1,4,0,8,2,0,-3,-3,5,4,1,0,-3,-3,-3,4,3,3,0
"117267",3,7,-3,6,2,1,36,-3,8,8,4,3,4,-3,-3,-3,4,3,0
"117279",1,1,1,6,2,0,-3,-3,7,-3,3,8,5,-3,-3,-3,3,3,0
"117279",1,2,1,6,1,0,-3,-3,8,3,-3,8,6,-3,-3,-3,4,3,0
"117279",1,3,1,1,2,1,70,-3,8,8,8,-3,6,-3,-3,-3,1,3,1
"117279",1,4,0,6,1,0,-3,-3,5,5,6,6,-3,-3,-3,-3,4,3,0
"117280",1,1,1,6,2,0,-3,-3,8,-3,8,7,8,-3,-3,1,3,3,0
"117280",1,2,1,6,1,0,-3,-3,6,8,-3,6,7,-3,-3,1,3,2,0
"117280",1,3,1,6,2,0,-3,-3,8,7,6,-3,8,-3,-3,1,4,3,0
"117280",1,4,0,1,2,1,72,-3,8,8,7,8,-3,-3,-3,6,3,3,1
"117280",3,7,-3,12,1,0,-3,-3,6,1,1,1,6,-3,-3,-3,2,2,0
"117312",1,1,1,1,1,1,64,-3,8,-3,6,6,6,8,-3,-3,4,3,1
"117312",1,2,1,6,1,0,-3,-3,7,6,-3,6,6,8,-3,-3,3,2,0
"117312",1,3,1,6,2,0,-3,-3,8,6,6,-3,7,7,-3,-3,4,3,0
"117312",1,4,1,6,2,0,-3,-3,7,6,6,7,-3,7,-3,-3,4,3,0
"117312",1,5,0,6,1,0,-3,-3,7,8,8,7,7,-3,-3,-3,4,3,0
"117320",1,1,1,1,2,1,58,-3,8,-3,5,6,5,5,-3,4,4,3,1
"117320",1,2,1,11,1,0,-3,-3,6,5,-3,3,2,3,-3,0,3,2,0
"117320",1,3,1,11,1,0,-3,-3,7,6,3,-3,5,0,-3,2,3,2,0
"117320",1,4,1,11,1,0,-3,-3,7,5,2,5,-3,0,-3,0,2,2,0
"117320",1,5,0,11,1,0,-3,-3,6,5,3,0,0,-3,-3,0,2,2,0
"117320",3,7,-3,8,2,0,-3,-3,4,4,0,2,0,0,-3,-3,3,2,0
"117331",1,1,1,1,2,1,64,-3,8,-3,2,7,7,7,-3,-3,3,3,1
"117331",1,2,1,13,1,0,-3,-3,7,2,-3,0,0,0,-3,-3,3,3,0
"117331",1,3,1,6,1,0,-3,-3,6,7,0,-3,7,7,-3,-3,3,3,0
"117331",1,4,1,6,1,0,-3,-3,7,7,0,7,-3,4,-3,-3,3,3,0
"117331",1,5,0,10,1,0,-3,-3,6,7,0,7,4,-3,-3,-3,2,3,0
"117354",1,1,0,6,1,0,-3,-3,6,-3,-3,-3,-3,-3,-3,-3,3,2,0
"117429",1,1,1,8,2,0,-3,-3,7,-3,0,-3,-3,-3,-3,-3,3,3,0
"117429",1,2,0,3,2,0,-3,-3,8,0,-3,-3,-3,-3,-3,-3,3,2,1
"117440",1,1,1,8,2,0,-3,-3,8,-3,6,-3,-3,-3,-3,4,4,3,0
"117440",1,2,0,6,2,0,-3,-3,8,6,-3,-3,-3,-3,-3,7,4,3,0
"117440",3,7,-3,11,2,0,-3,-3,7,4,7,-3,-3,-3,-3,-3,3,3,0
"117472",1,1,1,6,1,1,48,-3,8,-3,8,-3,-3,-3,-3,-3,4,3,0
"117472",1,2,0,9,1,1,33,-3,8,8,-3,-3,-3,-3,-3,-3,3,3,0
"117493",1,1,1,1,2,1,72,-3,8,-3,3,0,-3,-3,-3,-3,3,2,1
"117493",1,2,1,8,1,0,-3,-3,7,3,-3,1,-3,-3,-3,-3,3,3,0
"117493",1,3,0,13,1,0,-3,-3,7,0,1,-3,-3,-3,-3,-3,2,3,0
"117562",1,1,1,11,2,0,-3,-3,8,-3,6,0,0,1,-3,-3,3,3,0
"117562",1,2,1,11,2,0,-3,-3,8,6,-3,0,0,6,-3,-3,3,3,0
"117562",1,3,1,18,2,0,-3,-3,7,0,0,-3,0,0,-3,-3,4,3,0
"117562",1,4,1,11,2,0,-3,-3,5,0,0,0,-3,0,-3,-3,3,3,0
"117562",1,5,0,11,2,0,-3,-3,7,1,6,0,0,-3,-3,-3,2,2,0
"117618",1,1,1,1,2,1,70,-3,8,-3,6,6,4,6,-3,-3,2,3,1
"117618",1,2,1,6,2,0,-3,-3,6,6,-3,4,3,4,-3,-3,2,3,0
"117618",1,3,1,6,1,0,-3,-3,6,6,4,-3,4,4,-3,-3,2,3,0
"117618",1,4,1,6,1,0,-3,-3,4,4,3,4,-3,4,-3,-3,2,3,0
"117618",1,5,0,6,2,0,-3,-3,4,6,4,4,4,-3,-3,-3,2,3,0
"117706",1,1,1,11,1,0,-3,-3,6,-3,6,-3,-3,-3,-3,-3,3,2,0
"117706",1,2,0,11,1,0,-3,-3,7,6,-3,-3,-3,-3,-3,-3,3,2,0
"117747",1,1,1,11,1,0,-3,-3,6,-3,6,3,-3,-3,1,-3,2,1,0
"117747",1,2,1,11,1,0,-3,-3,6,6,-3,1,-3,-3,1,-3,1,1,0
"117747",1,3,0,11,1,0,-3,-3,6,3,1,-3,-3,-3,1,-3,2,1,0
"117747",2,6,-3,1,2,1,78,-3,8,1,1,1,-3,-3,-3,-3,2,2,1
"117799",1,1,1,6,2,0,-3,-3,6,-3,8,4,8,5,-3,6,3,3,0
"117799",1,2,1,6,2,0,-3,-3,6,8,-3,3,5,6,-3,1,3,3,0
"117799",1,3,1,6,2,0,-3,-3,6,4,3,-3,3,4,-3,0,3,3,0
